;Taxid;Species_name;Superorder;Protein ID;Bit score;Ratio;SET;KRAB;SSXRD;ZF;Best_Match
2549;7240;Drosophila simulans;Endopterygota;XP_039153929.1;0;0;1;0;0;2;PRDM5
2550;7240;Drosophila simulans;Endopterygota;XP_039150273.1;0;0;1;0;0;7;PRDM8
2551;7240;Drosophila simulans;Endopterygota;XP_039150243.1;0;0;1;0;0;7;PRDM8
2552;27457;Bactrocera dorsalis;Endopterygota;XP_049315367.1;0;0;1;0;0;4;PRDM1
2553;27457;Bactrocera dorsalis;Endopterygota;XP_049315363.1;0;0;1;0;0;4;PRDM1
2554;27457;Bactrocera dorsalis;Endopterygota;XP_049315364.1;0;0;1;0;0;4;PRDM1
2555;27457;Bactrocera dorsalis;Endopterygota;XP_049315365.1;0;0;1;0;0;4;PRDM1
2556;27457;Bactrocera dorsalis;Endopterygota;XP_049315366.1;0;0;1;0;0;4;PRDM1
2557;27457;Bactrocera dorsalis;Endopterygota;XP_049310200.1;0;0;1;0;0;2;PRDM5
2558;27457;Bactrocera dorsalis;Endopterygota;XP_011213984.1;0;0;1;0;0;6;PRDM6
2559;27457;Bactrocera dorsalis;Endopterygota;XP_049318307.1;0;0;1;0;0;7;PRD14
2560;27457;Bactrocera dorsalis;Endopterygota;XP_049318299.1;0;0;1;0;0;7;PRD14
2561;2498891;Topomyia yanbarensis;Endopterygota;XP_058835093.1;0;0;1;0;0;4;PRDM1
2562;2498891;Topomyia yanbarensis;Endopterygota;XP_058835094.1;0;0;1;0;0;4;PRDM1
2563;2498891;Topomyia yanbarensis;Endopterygota;XP_058835095.1;0;0;1;0;0;4;PRDM1
2564;2498891;Topomyia yanbarensis;Endopterygota;XP_058835096.1;0;0;1;0;0;4;PRDM1
2565;2498891;Topomyia yanbarensis;Endopterygota;XP_058835097.1;0;0;1;0;0;4;PRDM1
2566;2498891;Topomyia yanbarensis;Endopterygota;XP_058835098.1;0;0;1;0;0;4;PRDM1
2567;2498891;Topomyia yanbarensis;Endopterygota;XP_058825352.1;0;0;1;0;0;3;PRD11
2568;2498891;Topomyia yanbarensis;Endopterygota;XP_058825353.1;0;0;1;0;0;2;PRD11
2569;2498891;Topomyia yanbarensis;Endopterygota;XP_058818366.1;0;0;1;0;0;0;PRDM1
2570;2498891;Topomyia yanbarensis;Endopterygota;XP_058818357.1;0;0;1;0;0;0;PRDM1
2571;2498891;Topomyia yanbarensis;Endopterygota;XP_058818347.1;0;0;1;0;0;0;PRDM1
2572;2498891;Topomyia yanbarensis;Endopterygota;XP_058818339.1;0;0;1;0;0;0;PRDM1
2573;2498891;Topomyia yanbarensis;Endopterygota;XP_058820757.1;0;0;1;0;0;6;PRDM1
2574;7070;Tribolium castaneum;Endopterygota;XP_008194428.1;0;0;1;0;0;4;PRDM1
2575;7070;Tribolium castaneum;Endopterygota;XP_015835754.1;0;0;1;0;0;4;PRDM1
2576;7070;Tribolium castaneum;Endopterygota;XP_008194425.1;0;0;1;0;0;4;PRDM1
2577;7070;Tribolium castaneum;Endopterygota;XP_008194426.1;0;0;1;0;0;4;PRDM1
2578;7070;Tribolium castaneum;Endopterygota;XP_015835751.1;0;0;1;0;0;4;PRDM1
2579;7070;Tribolium castaneum;Endopterygota;XP_015835752.1;0;0;1;0;0;4;PRDM1
2580;7070;Tribolium castaneum;Endopterygota;XP_015835753.1;0;0;1;0;0;4;PRDM1
2581;7070;Tribolium castaneum;Endopterygota;XP_008194427.1;0;0;1;0;0;4;PRDM1
2582;7070;Tribolium castaneum;Endopterygota;XP_008200474.1;0;0;1;0;0;6;PRD15
2583;7070;Tribolium castaneum;Endopterygota;XP_008198301.1;0;0;1;0;0;5;PRD10
2584;7070;Tribolium castaneum;Endopterygota;XP_008198300.1;0;0;1;0;0;5;PRD10
2585;7070;Tribolium castaneum;Endopterygota;XP_972552.3;0;0;1;0;0;2;PRDM1
2586;7070;Tribolium castaneum;Endopterygota;XP_015838045.1;0;0;1;0;0;7;PRD14
2587;7070;Tribolium castaneum;Endopterygota;XP_001812645.1;0;0;1;0;0;6;PRD14
2588;7070;Tribolium castaneum;Endopterygota;XP_015839292.1;0;0;1;0;0;5;PRD14
2589;42839;Anopheles aquasalis;Endopterygota;XP_050090917.1;0;0;1;0;0;5;PRDM1
2590;42839;Anopheles aquasalis;Endopterygota;XP_050090916.1;0;0;1;0;0;5;PRDM1
2591;42839;Anopheles aquasalis;Endopterygota;XP_050084100.1;0;0;1;0;0;4;PRD15
2592;42839;Anopheles aquasalis;Endopterygota;XP_050099207.1;0;0;1;0;0;0;PRDM4
2593;42839;Anopheles aquasalis;Endopterygota;XP_050093593.1;0;0;1;0;0;6;PRDM1
2594;42839;Anopheles aquasalis;Endopterygota;XP_050081529.1;0;0;1;0;0;6;PRDM1
2595;42839;Anopheles aquasalis;Endopterygota;XP_050081841.1;0;0;1;0;0;6;PRDM1
2596;133901;Frankliniella occidentalis;Paraneoptera;XP_052129106.1;140.0;1.2173913043478262;1;1;0;18;PRDM9
2597;133901;Frankliniella occidentalis;Paraneoptera;XP_052132856.1;137.0;1.1810344827586208;1;1;1;0;PRDM9
2598;133901;Frankliniella occidentalis;Paraneoptera;XP_026288544.2;139.0;1.275229357798165;1;0;1;2;PRDM9
2599;133901;Frankliniella occidentalis;Paraneoptera;XP_026278869.2;141.0;1.2818181818181817;1;1;1;5;PRDM9
2600;133901;Frankliniella occidentalis;Paraneoptera;XP_052125521.1;134.0;1.072;1;0;0;10;PRDM9
2601;133901;Frankliniella occidentalis;Paraneoptera;XP_052125519.1;134.0;1.072;1;0;0;13;PRDM9
2602;133901;Frankliniella occidentalis;Paraneoptera;XP_026278850.1;133.0;1.2314814814814814;1;1;1;7;PRDM9
2603;133901;Frankliniella occidentalis;Paraneoptera;XP_052125522.1;134.0;1.072;1;0;0;7;PRDM9
2604;133901;Frankliniella occidentalis;Paraneoptera;XP_052125520.1;134.0;1.072;1;0;0;12;PRDM9
2605;133901;Frankliniella occidentalis;Paraneoptera;XP_052125185.1;112.0;1.1498973305954825;1;1;0;5;PRDM9
2606;133901;Frankliniella occidentalis;Paraneoptera;XP_026281956.2;87.4;1.0222222222222224;1;1;0;4;PRDM9
2607;133901;Frankliniella occidentalis;Paraneoptera;XP_052125504.1;0;0;1;1;1;0;PRD11
2608;133901;Frankliniella occidentalis;Paraneoptera;XP_052125503.1;0;0;1;0;0;12;PRD11
2609;133901;Frankliniella occidentalis;Paraneoptera;XP_052133338.1;0;0;1;0;0;4;PRDM1
2610;133901;Frankliniella occidentalis;Paraneoptera;XP_052133344.1;0;0;1;0;0;4;PRDM1
2611;133901;Frankliniella occidentalis;Paraneoptera;XP_052133343.1;0;0;1;0;0;4;PRDM1
2612;133901;Frankliniella occidentalis;Paraneoptera;XP_052133342.1;0;0;1;0;0;4;PRDM1
2613;133901;Frankliniella occidentalis;Paraneoptera;XP_052133341.1;0;0;1;0;0;4;PRDM1
2614;133901;Frankliniella occidentalis;Paraneoptera;XP_052133340.1;0;0;1;0;0;4;PRDM1
2615;133901;Frankliniella occidentalis;Paraneoptera;XP_052133339.1;0;0;1;0;0;4;PRDM1
2616;133901;Frankliniella occidentalis;Paraneoptera;XP_026283278.2;0;0;1;0;0;4;PRDM1
2617;133901;Frankliniella occidentalis;Paraneoptera;XP_026271561.1;0;0;1;0;1;0;PRDM4
2618;133901;Frankliniella occidentalis;Paraneoptera;XP_026283072.1;0;0;1;0;0;6;PRD15
2619;133901;Frankliniella occidentalis;Paraneoptera;XP_052121735.1;0;0;1;0;0;6;PRDM5
2620;133901;Frankliniella occidentalis;Paraneoptera;XP_052121736.1;0;0;1;0;0;6;PRDM5
2621;133901;Frankliniella occidentalis;Paraneoptera;XP_052121737.1;0;0;1;0;0;6;PRDM5
2622;133901;Frankliniella occidentalis;Paraneoptera;XP_026287048.1;0;0;1;0;0;1;PRDM1
2623;133901;Frankliniella occidentalis;Paraneoptera;XP_052121089.1;0;0;1;1;0;0;PRD15
2624;133901;Frankliniella occidentalis;Paraneoptera;XP_052133214.1;0;0;1;0;0;0;PRD15
2625;133901;Frankliniella occidentalis;Paraneoptera;XP_026294283.1;25.4;1.032520325203252;1;0;0;6;PRDM9
2626;133901;Frankliniella occidentalis;Paraneoptera;XP_052131287.1;0;0;1;1;1;0;PRDM4
2627;41895;Tribolium madens;Endopterygota;XP_044268292.1;0;0;1;0;0;4;PRDM1
2628;41895;Tribolium madens;Endopterygota;XP_044268290.1;0;0;1;0;0;4;PRDM1
2629;41895;Tribolium madens;Endopterygota;XP_044268291.1;0;0;1;0;0;4;PRDM1
2630;41895;Tribolium madens;Endopterygota;XP_044268277.1;0;0;1;0;0;6;PRD15
2631;41895;Tribolium madens;Endopterygota;XP_044259010.1;0;0;1;0;0;2;PRDM1
2632;41895;Tribolium madens;Endopterygota;XP_044272272.1;0;0;1;0;0;5;PRD10
2633;41895;Tribolium madens;Endopterygota;XP_044272557.1;0;0;1;0;0;7;PRD14
2634;41895;Tribolium madens;Endopterygota;XP_044272556.1;0;0;1;0;0;6;PRD14
2635;41895;Tribolium madens;Endopterygota;XP_044272555.1;0;0;1;0;0;6;PRD14
2636;41895;Tribolium madens;Endopterygota;XP_044268891.1;0;0;1;0;0;6;PRD14
2637;41895;Tribolium madens;Endopterygota;XP_044268899.1;0;0;1;0;0;5;PRD14
2638;7091;Bombyx mori;Endopterygota;XP_021207484.2;0;0;1;0;0;4;PRDM1
2639;7091;Bombyx mori;Endopterygota;XP_004931898.3;0;0;1;0;0;4;PRDM1
2640;7091;Bombyx mori;Endopterygota;XP_012550838.2;0;0;1;0;0;4;PRDM1
2641;7091;Bombyx mori;Endopterygota;XP_021204928.2;73.6;1.0337078651685392;1;0;0;0;PRDM9
2642;7091;Bombyx mori;Endopterygota;XP_037870088.1;43.5;1.2682215743440235;1;0;1;0;PRDM9
2643;7091;Bombyx mori;Endopterygota;XP_037875833.1;0;0;1;0;0;8;PRDM1
2644;7091;Bombyx mori;Endopterygota;XP_012550681.2;0;0;1;0;0;8;PRDM1
2645;7091;Bombyx mori;Endopterygota;XP_021207333.2;0;0;1;0;0;8;PRDM1
2646;7091;Bombyx mori;Endopterygota;XP_021207334.2;0;0;1;0;0;7;PRDM1
2647;7091;Bombyx mori;Endopterygota;XP_021205844.2;0;0;1;0;0;5;PRD14
2648;405034;Brenthis ino;Endopterygota;CAH0728722.1;0;0;1;0;0;4;PRDM1
2649;405034;Brenthis ino;Endopterygota;CAH0725699.1;0;0;1;0;0;8;PRDM1
2650;405034;Brenthis ino;Endopterygota;CAH0725700.1;0;0;1;0;0;7;PRDM1
2651;405034;Brenthis ino;Endopterygota;CAH0714605.1;0;0;1;0;0;5;PRDM6
2652;166361;Onthophagus taurus;Endopterygota;XP_022902287.1;0;0;1;0;0;4;PRDM1
2653;166361;Onthophagus taurus;Endopterygota;XP_022902288.1;0;0;1;0;0;4;PRDM1
2654;166361;Onthophagus taurus;Endopterygota;XP_022902289.1;0;0;1;0;0;4;PRDM1
2655;166361;Onthophagus taurus;Endopterygota;XP_022902290.1;0;0;1;0;0;4;PRDM1
2656;166361;Onthophagus taurus;Endopterygota;XP_022918071.1;0;0;1;0;0;4;PRD10
2657;166361;Onthophagus taurus;Endopterygota;XP_022918956.1;0;0;1;0;0;6;PRD15
2658;166361;Onthophagus taurus;Endopterygota;XP_022918955.1;0;0;1;0;0;6;PRD15
2659;166361;Onthophagus taurus;Endopterygota;XP_022920311.1;0;0;1;0;0;2;PRDM1
2660;166361;Onthophagus taurus;Endopterygota;XP_022916422.1;0;0;1;0;0;8;PRD14
2661;166361;Onthophagus taurus;Endopterygota;XP_022916421.1;0;0;1;0;0;8;PRD14
2662;166361;Onthophagus taurus;Endopterygota;XP_022916423.1;0;0;1;0;0;7;PRD14
2663;166361;Onthophagus taurus;Endopterygota;XP_022904158.1;0;0;1;0;0;5;PRD14
2664;7226;Drosophila mauritiana;Endopterygota;XP_033157534.1;0;0;1;0;0;5;PRDM1
2665;7226;Drosophila mauritiana;Endopterygota;XP_033157531.1;0;0;1;0;0;5;PRDM1
2666;7226;Drosophila mauritiana;Endopterygota;XP_033157532.1;0;0;1;0;0;5;PRDM1
2667;7226;Drosophila mauritiana;Endopterygota;XP_033157533.1;0;0;1;0;0;5;PRDM1
2668;7226;Drosophila mauritiana;Endopterygota;XP_033171939.1;0;0;1;0;0;2;PRDM5
2669;7226;Drosophila mauritiana;Endopterygota;XP_033158191.1;0;0;1;0;0;7;PRDM8
2670;7226;Drosophila mauritiana;Endopterygota;XP_033158182.1;0;0;1;0;0;7;PRDM8
2671;7226;Drosophila mauritiana;Endopterygota;XP_033158170.1;0;0;1;0;0;7;PRDM8
2672;7226;Drosophila mauritiana;Endopterygota;XP_033158161.1;0;0;1;0;0;7;PRDM8
2673;935657;Colletes gigas;Endopterygota;XP_043255117.1;0;0;1;0;0;4;PRDM1
2674;935657;Colletes gigas;Endopterygota;XP_043265284.1;0;0;1;0;0;5;PRD10
2675;935657;Colletes gigas;Endopterygota;XP_043265292.1;0;0;1;0;0;5;PRD10
2676;935657;Colletes gigas;Endopterygota;XP_043260527.1;0;0;1;0;0;2;PRDM1
2677;935657;Colletes gigas;Endopterygota;XP_043253870.1;0;0;1;0;0;7;PRDM2
2678;935657;Colletes gigas;Endopterygota;XP_043260211.1;0;0;1;0;0;5;PRD10
2679;7029;Acyrthosiphon pisum;Paraneoptera;XP_029344219.1;0;0;1;0;0;2;PRD10
2680;7029;Acyrthosiphon pisum;Paraneoptera;XP_029342204.1;0;0;1;0;0;4;PRDM1
2681;7029;Acyrthosiphon pisum;Paraneoptera;XP_001945435.2;0;0;1;0;0;6;PRD14
2682;7029;Acyrthosiphon pisum;Paraneoptera;XP_008181728.1;0;0;1;0;0;6;PRD14
2683;7029;Acyrthosiphon pisum;Paraneoptera;XP_001952629.1;0;0;1;0;0;6;PRDM6
2684;7029;Acyrthosiphon pisum;Paraneoptera;XP_008187935.1;0;0;1;0;0;5;PRDM6
2685;319348;Polypedilum vanderplanki;Endopterygota;KAG5677141.1;0;0;1;0;0;5;PRDM1
2686;319348;Polypedilum vanderplanki;Endopterygota;KAG5681710.1;0;0;1;0;0;3;PRD11
2687;319348;Polypedilum vanderplanki;Endopterygota;KAG5681168.1;0;0;1;0;0;2;PRDM1
2688;319348;Polypedilum vanderplanki;Endopterygota;KAG5684085.1;0;0;1;0;0;2;PRD14
2689;319348;Polypedilum vanderplanki;Endopterygota;KAG5683405.1;0;0;1;0;0;3;PRDM1
2690;319348;Polypedilum vanderplanki;Endopterygota;KAG5666167.1;0;0;1;0;0;0;PRDM4
2691;319348;Polypedilum vanderplanki;Endopterygota;KAG5683406.1;0;0;1;0;0;0;PRD11
2692;319348;Polypedilum vanderplanki;Endopterygota;KAG5677139.1;0;0;1;0;0;2;PRDM8
2693;79782;Cimex lectularius;Paraneoptera;XP_024085578.1;0;0;1;0;0;4;PRDM1
2694;79782;Cimex lectularius;Paraneoptera;XP_014253724.1;0;0;1;0;0;4;PRDM1
2695;79782;Cimex lectularius;Paraneoptera;XP_014253725.1;0;0;1;0;0;4;PRDM1
2696;79782;Cimex lectularius;Paraneoptera;XP_014253726.1;0;0;1;0;0;4;PRDM1
2697;79782;Cimex lectularius;Paraneoptera;XP_014253727.1;0;0;1;0;0;4;PRDM1
2698;79782;Cimex lectularius;Paraneoptera;XP_014244659.1;0;0;1;0;0;3;PRD10
2699;79782;Cimex lectularius;Paraneoptera;XP_014244658.1;0;0;1;0;0;3;PRD10
2700;79782;Cimex lectularius;Paraneoptera;XP_014242946.1;0;0;1;0;0;2;PRDM4
2701;79782;Cimex lectularius;Paraneoptera;XP_014246763.1;0;0;1;0;0;6;PRDM1
2702;79782;Cimex lectularius;Paraneoptera;XP_024085053.1;0;0;1;0;0;5;PRDM1
2703;79782;Cimex lectularius;Paraneoptera;XP_014250296.1;0;0;1;0;0;6;PRDM6
2704;85661;Bombus huntii;Endopterygota;XP_050476213.1;0;0;1;0;0;4;PRDM1
2705;85661;Bombus huntii;Endopterygota;XP_050476212.1;0;0;1;0;0;4;PRDM1
2706;85661;Bombus huntii;Endopterygota;XP_050478185.1;0;0;1;0;0;3;PRD10
2707;85661;Bombus huntii;Endopterygota;XP_050490490.1;0;0;1;0;0;2;PRDM1
2708;85661;Bombus huntii;Endopterygota;XP_050490488.1;0;0;1;0;0;2;PRDM1
2709;85661;Bombus huntii;Endopterygota;XP_050490489.1;0;0;1;0;0;2;PRDM1
2710;85661;Bombus huntii;Endopterygota;XP_050490487.1;0;0;1;0;0;2;PRDM1
2711;85661;Bombus huntii;Endopterygota;XP_050473748.1;0;0;1;0;0;6;PRDM5
2712;85661;Bombus huntii;Endopterygota;XP_050473747.1;0;0;1;0;0;6;PRDM5
2713;85661;Bombus huntii;Endopterygota;XP_050473746.1;0;0;1;0;0;6;PRDM5
2714;47314;Drosophila novamexicana;Endopterygota;XP_030570535.1;0;0;1;0;0;5;PRDM1
2715;47314;Drosophila novamexicana;Endopterygota;XP_030570533.1;0;0;1;0;0;5;PRDM1
2716;47314;Drosophila novamexicana;Endopterygota;XP_030570534.1;0;0;1;0;0;5;PRDM1
2717;47314;Drosophila novamexicana;Endopterygota;XP_030564839.1;0;0;1;0;0;2;PRDM5
2718;47314;Drosophila novamexicana;Endopterygota;XP_030557176.1;0;0;1;0;0;6;PRD15
2719;47314;Drosophila novamexicana;Endopterygota;XP_030557175.1;0;0;1;0;0;6;PRD15
2720;47314;Drosophila novamexicana;Endopterygota;XP_030556962.1;0;0;1;0;0;6;PRD14
2721;7241;Drosophila subobscura;Endopterygota;XP_034655400.1;0;0;1;0;0;5;PRDM1
2722;7241;Drosophila subobscura;Endopterygota;XP_034655397.1;0;0;1;0;0;5;PRDM1
2723;7241;Drosophila subobscura;Endopterygota;XP_034655398.1;0;0;1;0;0;5;PRDM1
2724;7241;Drosophila subobscura;Endopterygota;XP_034655399.1;0;0;1;0;0;5;PRDM1
2725;7241;Drosophila subobscura;Endopterygota;XP_034654449.1;0;0;1;0;0;0;PRDM5
2726;7241;Drosophila subobscura;Endopterygota;XP_034669443.1;0;0;1;0;0;3;PRD14
2727;7241;Drosophila subobscura;Endopterygota;XP_034669441.1;0;0;1;0;0;5;PRD14
2728;7241;Drosophila subobscura;Endopterygota;XP_034669442.1;0;0;1;0;0;6;PRD14
2729;7241;Drosophila subobscura;Endopterygota;XP_034669440.1;0;0;1;0;0;6;PRD14
2730;7241;Drosophila subobscura;Endopterygota;XP_034667752.1;0;0;1;0;0;6;MDS1
2731;7241;Drosophila subobscura;Endopterygota;XP_034667751.1;0;0;1;0;0;6;MDS1
2732;7291;Drosophila albomicans;Endopterygota;XP_034104095.1;0;0;1;0;0;5;PRDM1
2733;7291;Drosophila albomicans;Endopterygota;XP_034104092.1;0;0;1;0;0;5;PRDM1
2734;7291;Drosophila albomicans;Endopterygota;XP_034104093.1;0;0;1;0;0;5;PRDM1
2735;7291;Drosophila albomicans;Endopterygota;XP_034104094.1;0;0;1;0;0;5;PRDM1
2736;7291;Drosophila albomicans;Endopterygota;XP_051859724.1;0;0;1;0;0;5;PRDM1
2737;7291;Drosophila albomicans;Endopterygota;XP_051864462.1;0;0;1;0;0;2;PRDM5
2738;7291;Drosophila albomicans;Endopterygota;XP_051864460.1;0;0;1;0;0;2;PRDM5
2739;7291;Drosophila albomicans;Endopterygota;XP_051864461.1;0;0;1;0;0;2;PRDM5
2740;7291;Drosophila albomicans;Endopterygota;XP_034098617.1;0;0;1;0;0;7;PRD14
2741;7291;Drosophila albomicans;Endopterygota;XP_034098618.1;0;0;1;0;0;7;PRD14
2742;7291;Drosophila albomicans;Endopterygota;XP_034098616.1;0;0;1;0;0;6;PRD14
2743;7291;Drosophila albomicans;Endopterygota;XP_034098615.1;0;0;1;0;0;6;PRD14
2744;7291;Drosophila albomicans;Endopterygota;XP_034098614.1;0;0;1;0;0;6;PRD14
2745;7291;Drosophila albomicans;Endopterygota;XP_034099774.1;0;0;1;0;0;6;PRD14
2746;7224;Drosophila hydei;Endopterygota;XP_030078953.1;0;0;1;0;0;5;PRDM1
2747;7224;Drosophila hydei;Endopterygota;XP_030078950.1;0;0;1;0;0;5;PRDM1
2748;7224;Drosophila hydei;Endopterygota;XP_030078951.1;0;0;1;0;0;5;PRDM1
2749;7224;Drosophila hydei;Endopterygota;XP_023162929.2;0;0;1;0;0;2;PRDM5
2750;7224;Drosophila hydei;Endopterygota;XP_030080039.1;0;0;1;0;0;2;PRDM5
2751;7224;Drosophila hydei;Endopterygota;XP_023179871.2;31.2;1.0;1;0;0;6;PRDM9
2752;1163346;Diorhabda sublineata;Endopterygota;XP_056636971.1;119.0;1.0818181818181818;1;0;1;2;PRDM9
2753;1163346;Diorhabda sublineata;Endopterygota;XP_056634795.1;0;0;1;0;0;4;PRDM1
2754;1163346;Diorhabda sublineata;Endopterygota;XP_056634794.1;0;0;1;0;0;4;PRDM1
2755;1163346;Diorhabda sublineata;Endopterygota;XP_056632942.1;0;0;1;0;0;6;PRD15
2756;1163346;Diorhabda sublineata;Endopterygota;XP_056632943.1;0;0;1;0;0;6;PRD15
2757;1163346;Diorhabda sublineata;Endopterygota;XP_056635043.1;0;0;1;0;0;3;PRD10
2758;1163346;Diorhabda sublineata;Endopterygota;XP_056642810.1;0;0;1;0;0;1;PRDM1
2759;1163346;Diorhabda sublineata;Endopterygota;XP_056637607.1;0;0;1;0;0;6;PRDM5
2760;1163346;Diorhabda sublineata;Endopterygota;XP_056637606.1;0;0;1;0;0;8;PRDM5
2761;1163346;Diorhabda sublineata;Endopterygota;XP_056637605.1;0;0;1;0;0;8;PRDM5
2762;1163346;Diorhabda sublineata;Endopterygota;XP_056637604.1;0;0;1;0;0;8;PRDM5
2763;1163346;Diorhabda sublineata;Endopterygota;XP_056636808.1;0;0;1;0;0;5;PRDM5
2764;30044;Drosophila rubida;Endopterygota;KAH8365944.1;0;0;1;0;0;5;PRDM1
2765;30044;Drosophila rubida;Endopterygota;KAH8376874.1;0;0;1;0;0;7;PRD14
2766;189913;Leptidea sinapis;Endopterygota;XP_050665071.1;103.0;1.091101694915254;1;0;0;0;PRDM9
2767;189913;Leptidea sinapis;Endopterygota;XP_050681674.1;0;0;1;0;0;4;PRDM1
2768;189913;Leptidea sinapis;Endopterygota;XP_050681672.1;0;0;1;0;0;4;PRDM1
2769;189913;Leptidea sinapis;Endopterygota;XP_050681673.1;0;0;1;0;0;4;PRDM1
2770;189913;Leptidea sinapis;Endopterygota;XP_050665075.1;67.8;1.035114503816794;1;0;0;14;PRDM9
2771;189913;Leptidea sinapis;Endopterygota;XP_050664979.1;67.8;1.0610328638497653;1;0;0;5;PRDM9
2772;189913;Leptidea sinapis;Endopterygota;XP_050664985.1;65.9;1.069805194805195;1;0;0;4;PRDM9
2773;189913;Leptidea sinapis;Endopterygota;XP_050682205.1;0;0;1;0;0;7;PRD14
2774;189913;Leptidea sinapis;Endopterygota;XP_050682203.1;0;0;1;0;0;7;PRD14
2775;189913;Leptidea sinapis;Endopterygota;XP_050682204.1;0;0;1;0;0;6;PRD14
2776;189913;Leptidea sinapis;Endopterygota;XP_050668753.1;0;0;1;0;0;5;PRDM6
2777;76193;Papilio machaon;Endopterygota;XP_014363663.2;0;0;1;0;0;4;PRDM1
2778;76193;Papilio machaon;Endopterygota;XP_014363661.2;0;0;1;0;0;4;PRDM1
2779;76193;Papilio machaon;Endopterygota;XP_014363662.2;0;0;1;0;0;4;PRDM1
2780;76193;Papilio machaon;Endopterygota;XP_014371388.2;0;0;1;0;0;7;PRDM1
2781;76193;Papilio machaon;Endopterygota;XP_014371389.2;0;0;1;0;0;7;PRDM1
2782;76193;Papilio machaon;Endopterygota;XP_045537119.1;0;0;1;0;0;7;PRDM1
2783;76193;Papilio machaon;Endopterygota;XP_045537120.1;0;0;1;0;0;6;PRDM1
2784;76193;Papilio machaon;Endopterygota;XP_014369312.1;0;0;1;0;0;5;PRDM6
2785;222816;Orussus abietinus;Endopterygota;XP_023290789.1;0;0;1;0;0;4;PRDM1
2786;222816;Orussus abietinus;Endopterygota;XP_012284830.1;0;0;1;0;0;9;PRD15
2787;222816;Orussus abietinus;Endopterygota;XP_012284828.1;0;0;1;0;0;9;PRD15
2788;222816;Orussus abietinus;Endopterygota;XP_012283808.1;0;0;1;0;0;4;PRD10
2789;222816;Orussus abietinus;Endopterygota;XP_012283809.1;0;0;1;0;0;4;PRD10
2790;222816;Orussus abietinus;Endopterygota;XP_012283810.1;0;0;1;0;0;4;PRD10
2791;222816;Orussus abietinus;Endopterygota;XP_012283811.1;0;0;1;0;0;4;PRD10
2792;222816;Orussus abietinus;Endopterygota;XP_012271833.1;0;0;1;0;0;2;PRDM4
2793;222816;Orussus abietinus;Endopterygota;XP_012271835.1;0;0;1;0;0;2;PRDM4
2794;222816;Orussus abietinus;Endopterygota;XP_012271834.1;0;0;1;0;0;2;PRDM4
2795;222816;Orussus abietinus;Endopterygota;XP_012271836.1;0;0;1;0;0;2;PRDM4
2796;222816;Orussus abietinus;Endopterygota;XP_012270736.1;0;0;1;0;0;5;PRDM5
2797;222816;Orussus abietinus;Endopterygota;XP_012285992.1;0;0;1;0;0;5;PRD10
2798;222816;Orussus abietinus;Endopterygota;XP_012274839.1;0;0;1;0;0;3;PRD11
2799;6978;Periplaneta americana;Polyneoptera;KAJ4443506.1;0;0;1;0;0;7;PRD10
2800;6978;Periplaneta americana;Polyneoptera;KAJ4428148.1;0;0;1;0;0;7;PRD10
2801;116153;Aethina tumida;Endopterygota;XP_049821907.1;0;0;1;0;0;4;PRDM1
2802;116153;Aethina tumida;Endopterygota;XP_049821908.1;0;0;1;0;0;4;PRDM1
2803;116153;Aethina tumida;Endopterygota;XP_049821909.1;0;0;1;0;0;4;PRDM1
2804;116153;Aethina tumida;Endopterygota;XP_049821910.1;0;0;1;0;0;4;PRDM1
2805;116153;Aethina tumida;Endopterygota;XP_049821911.1;0;0;1;0;0;4;PRDM1
2806;116153;Aethina tumida;Endopterygota;XP_049821912.1;0;0;1;0;0;4;PRDM1
2807;116153;Aethina tumida;Endopterygota;XP_049821906.1;0;0;1;0;0;4;PRDM1
2808;116153;Aethina tumida;Endopterygota;XP_019877117.2;60.1;1.0770609318996416;1;0;0;0;PRDM9
2809;116153;Aethina tumida;Endopterygota;XP_019877116.2;60.1;1.0770609318996416;1;0;0;3;PRDM9
2810;116153;Aethina tumida;Endopterygota;XP_049818369.1;60.1;1.0770609318996416;1;0;0;3;PRDM9
2811;116153;Aethina tumida;Endopterygota;XP_019869816.2;0;0;1;0;0;6;PRD15
2812;116153;Aethina tumida;Endopterygota;XP_019874529.2;0;0;1;0;0;3;PRD10
2813;116153;Aethina tumida;Endopterygota;XP_049819772.1;0;0;1;0;0;2;PRDM1
2814;116153;Aethina tumida;Endopterygota;XP_049819773.1;0;0;1;0;0;2;PRDM1
2815;116153;Aethina tumida;Endopterygota;XP_049817236.1;0;0;1;0;0;7;PRD14
2816;116153;Aethina tumida;Endopterygota;XP_049823557.1;0;0;1;0;0;5;PRD14
2817;116153;Aethina tumida;Endopterygota;XP_049823556.1;0;0;1;0;0;6;PRD14
2818;30213;Vespula pensylvanica;Endopterygota;XP_043674610.1;0;0;1;0;0;4;PRDM1
2819;30213;Vespula pensylvanica;Endopterygota;XP_043669114.1;0;0;1;0;0;2;PRD10
2820;30213;Vespula pensylvanica;Endopterygota;XP_043669121.1;0;0;1;0;0;2;PRD10
2821;30213;Vespula pensylvanica;Endopterygota;XP_043669129.1;0;0;1;0;0;2;PRD10
2822;30213;Vespula pensylvanica;Endopterygota;XP_043669138.1;0;0;1;0;0;2;PRD10
2823;30213;Vespula pensylvanica;Endopterygota;XP_043676801.1;0;0;1;0;0;2;PRDM5
